"year","ccode","id","age","housing_costs","earnings","benefits","employment_status","skill_level"
2024,"E08000027",12653,40,0.0,0.0,0.0,0,3
2024,"E08000027",12654,40,0.0,0.0,0.0,0,3
2025,"E08000027",12654,41,0.0,0.0,0.0,0,3
2025,"E08000027",12658,40,0.0,0.0,0.0,0,5
2026,"E08000027",12658,41,0.0,0.0,0.0,0,5
2025,"E08000027",12660,40,0.0,0.0,0.0,0,2
2026,"E08000027",12660,41,0.0,0.0,0.0,0,2
2025,"E08000027",12662,40,0.0,0.0,0.0,0,3
2025,"E08000027",12665,40,0.0,0.0,0.0,0,3
2026,"E08000027",12665,41,0.0,0.0,0.0,0,3
2025,"E08000027",12666,40,0.0,0.0,0.0,0,2
2026,"E08000027",12666,41,0.0,0.0,0.0,0,2
2025,"E08000027",12671,40,0.0,0.0,0.0,0,3
2026,"E08000027",12671,41,0.0,0.0,0.0,0,3
2025,"E08000027",12672,40,0.0,0.0,0.0,0,3
2026,"E08000027",12672,41,0.0,0.0,0.0,0,3
2025,"E08000027",12673,40,0.0,0.0,0.0,0,4
2026,"E08000027",12673,41,0.0,0.0,0.0,0,4
2025,"E08000027",12674,40,0.0,0.0,0.0,0,1
2026,"E08000027",12674,41,0.0,0.0,0.0,0,1
2027,"E08000027",12674,42,0.0,0.0,0.0,0,1
2025,"E08000027",12676,40,0.0,0.0,0.0,0,3
2025,"E08000027",12678,40,0.0,0.0,0.0,0,2
2026,"E08000027",12678,41,0.0,0.0,0.0,0,2
2015,"E06000019",12679,40,0.0,0.0,0.0,0,4
2015,"E06000019",12683,40,0.0,0.0,0.0,0,5
2015,"E06000019",12684,40,0.0,0.0,0.0,0,4
2015,"E06000019",12685,40,0.0,0.0,0.0,0,4
2016,"E06000019",12685,41,0.0,0.0,0.0,0,4
2015,"E06000019",12690,40,0.0,0.0,0.0,0,4
2016,"E06000019",12690,41,0.0,0.0,0.0,0,4
2015,"E06000019",12691,40,0.0,0.0,0.0,0,4
2016,"E06000019",12691,41,0.0,0.0,0.0,0,4
2017,"E06000019",12691,42,0.0,0.0,0.0,0,4
2016,"E06000019",12692,40,0.0,0.0,0.0,0,2
2017,"E06000019",12692,41,0.0,0.0,0.0,0,2
2016,"E06000019",12694,40,0.0,0.0,0.0,0,5
2017,"E06000019",12694,41,0.0,0.0,0.0,0,5
2016,"E06000019",12695,40,0.0,0.0,0.0,0,5
2017,"E06000019",12695,41,0.0,0.0,0.0,0,5
2018,"E06000019",12695,42,0.0,0.0,0.0,0,5
2016,"E06000019",12696,40,0.0,0.0,0.0,0,2
2017,"E06000019",12696,41,0.0,0.0,0.0,0,2
2016,"E06000019",12699,40,0.0,0.0,0.0,0,4
2017,"E06000019",12699,41,0.0,0.0,0.0,0,4
2016,"E06000019",12700,40,0.0,0.0,0.0,0,3
2017,"E06000019",12700,41,0.0,0.0,0.0,0,3
2016,"E06000019",12702,40,0.0,0.0,0.0,0,2
2017,"E06000019",12702,41,0.0,0.0,0.0,0,2
2016,"E06000019",12704,40,0.0,0.0,0.0,0,2
2017,"E06000019",12704,41,0.0,0.0,0.0,0,2
2018,"E06000019",12704,42,0.0,0.0,0.0,0,2
2017,"E06000019",12706,40,0.0,0.0,0.0,0,3
2018,"E06000019",12706,41,0.0,0.0,0.0,0,3
2017,"E06000019",12710,40,0.0,0.0,0.0,0,1
2018,"E06000019",12710,41,0.0,0.0,0.0,0,1
2017,"E06000019",12712,40,0.0,0.0,0.0,0,2
2018,"E06000019",12712,41,0.0,0.0,0.0,0,2
2017,"E06000019",12714,40,0.0,0.0,0.0,0,5
2018,"E06000019",12714,41,0.0,0.0,0.0,0,5
2017,"E06000019",12715,40,0.0,0.0,0.0,0,2
2018,"E06000019",12715,41,0.0,0.0,0.0,0,2
2018,"E06000019",12718,40,0.0,0.0,0.0,0,3
2019,"E06000019",12718,41,0.0,0.0,0.0,0,3
2018,"E06000019",12719,40,0.0,0.0,0.0,0,2
2019,"E06000019",12719,41,0.0,0.0,0.0,0,2
2020,"E06000019",12719,42,0.0,0.0,0.0,0,2
2018,"E06000019",12720,40,0.0,0.0,0.0,0,5
2019,"E06000019",12720,41,0.0,0.0,0.0,0,5
2018,"E06000019",12721,40,0.0,0.0,0.0,0,2
2019,"E06000019",12721,41,0.0,0.0,0.0,0,2
2018,"E06000019",12723,40,0.0,0.0,0.0,0,4
2019,"E06000019",12723,41,0.0,0.0,0.0,0,4
2018,"E06000019",12725,40,0.0,0.0,0.0,0,2
2019,"E06000019",12725,41,0.0,0.0,0.0,0,2
2020,"E06000019",12725,42,0.0,0.0,0.0,0,2
2018,"E06000019",12726,40,0.0,0.0,0.0,0,2
2019,"E06000019",12726,41,0.0,0.0,0.0,0,2
2018,"E06000019",12728,40,0.0,0.0,0.0,0,1
2019,"E06000019",12728,41,0.0,0.0,0.0,0,1
2018,"E06000019",12730,40,0.0,0.0,0.0,0,3
2019,"E06000019",12730,41,0.0,0.0,0.0,0,3
2020,"E06000019",12730,42,0.0,0.0,0.0,0,3
2019,"E06000019",12731,40,0.0,0.0,0.0,0,1
2020,"E06000019",12731,41,0.0,0.0,0.0,0,1
2021,"E06000019",12731,42,0.0,0.0,0.0,0,1
2019,"E06000019",12733,40,0.0,0.0,0.0,0,2
2019,"E06000019",12737,40,0.0,0.0,0.0,0,3
2019,"E06000019",12740,40,0.0,0.0,0.0,0,2
2020,"E06000019",12740,41,0.0,0.0,0.0,0,2
2019,"E06000019",12742,40,0.0,0.0,0.0,0,5
2019,"E06000019",12743,40,0.0,0.0,0.0,0,2
2020,"E06000019",12743,41,0.0,0.0,0.0,0,2
2020,"E06000019",12744,40,0.0,0.0,0.0,0,4
2021,"E06000019",12744,41,0.0,0.0,0.0,0,4
2020,"E06000019",12746,40,0.0,0.0,0.0,0,3
2021,"E06000019",12746,41,0.0,0.0,0.0,0,3
2020,"E06000019",12747,40,0.0,0.0,0.0,0,3
2021,"E06000019",12747,41,0.0,0.0,0.0,0,3
2020,"E06000019",12748,40,0.0,0.0,0.0,0,3
2021,"E06000019",12748,41,0.0,0.0,0.0,0,3
2020,"E06000019",12750,40,0.0,0.0,0.0,0,2
2021,"E06000019",12750,41,0.0,0.0,0.0,0,2
2020,"E06000019",12752,40,0.0,0.0,0.0,0,2
2021,"E06000019",12752,41,0.0,0.0,0.0,0,2
2020,"E06000019",12753,40,0.0,0.0,0.0,0,4
2021,"E06000019",12753,41,0.0,0.0,0.0,0,4
2022,"E06000019",12753,42,0.0,0.0,0.0,0,4
2020,"E06000019",12755,40,0.0,0.0,0.0,0,5
2021,"E06000019",12755,41,0.0,0.0,0.0,0,5
2020,"E06000019",12756,40,0.0,0.0,0.0,0,3
2021,"E06000019",12757,40,0.0,0.0,0.0,0,3
2022,"E06000019",12757,41,0.0,0.0,0.0,0,3
2021,"E06000019",12759,40,0.0,0.0,0.0,0,3
2022,"E06000019",12759,41,0.0,0.0,0.0,0,3
2021,"E06000019",12760,40,0.0,0.0,0.0,0,2
2022,"E06000019",12760,41,0.0,0.0,0.0,0,2
2021,"E06000019",12762,40,0.0,0.0,0.0,0,2
2022,"E06000019",12762,41,0.0,0.0,0.0,0,2
2021,"E06000019",12765,40,0.0,0.0,0.0,0,2
2022,"E06000019",12765,41,0.0,0.0,0.0,0,2
2021,"E06000019",12767,40,0.0,0.0,0.0,0,2
2022,"E06000019",12767,41,0.0,0.0,0.0,0,2
2023,"E06000019",12767,42,0.0,0.0,0.0,0,2
2021,"E06000019",12768,40,0.0,0.0,0.0,0,5
2021,"E06000019",12769,40,0.0,0.0,0.0,0,5
2022,"E06000019",12769,41,0.0,0.0,0.0,0,5
2022,"E06000019",12771,40,0.0,0.0,0.0,0,1
2023,"E06000019",12771,41,0.0,0.0,0.0,0,1
2022,"E06000019",12775,40,0.0,0.0,0.0,0,5
2023,"E06000019",12775,41,0.0,0.0,0.0,0,5
2022,"E06000019",12777,40,0.0,0.0,0.0,0,3
2023,"E06000019",12777,41,0.0,0.0,0.0,0,3
2022,"E06000019",12779,40,0.0,0.0,0.0,0,4
2022,"E06000019",12780,40,0.0,0.0,0.0,0,3
2022,"E06000019",12782,40,0.0,0.0,0.0,0,5
2023,"E06000019",12782,41,0.0,0.0,0.0,0,5
2022,"E06000019",12784,40,0.0,0.0,0.0,0,3
2023,"E06000019",12784,41,0.0,0.0,0.0,0,3
2023,"E06000019",12786,40,0.0,0.0,0.0,0,3
2024,"E06000019",12786,41,0.0,0.0,0.0,0,3
2023,"E06000019",12787,40,0.0,0.0,0.0,0,5
2024,"E06000019",12787,41,0.0,0.0,0.0,0,5
2023,"E06000019",12788,40,0.0,0.0,0.0,0,2
2024,"E06000019",12788,41,0.0,0.0,0.0,0,2
2023,"E06000019",12789,40,0.0,0.0,0.0,0,3
2024,"E06000019",12789,41,0.0,0.0,0.0,0,3
2023,"E06000019",12790,40,0.0,0.0,0.0,0,2
2023,"E06000019",12791,40,0.0,0.0,0.0,0,5
2024,"E06000019",12791,41,0.0,0.0,0.0,0,5
2025,"E06000019",12791,42,0.0,0.0,0.0,0,5
2023,"E06000019",12796,40,0.0,0.0,0.0,0,1
2024,"E06000019",12796,41,0.0,0.0,0.0,0,1
2023,"E06000019",12798,40,0.0,0.0,0.0,0,4
2024,"E06000019",12798,41,0.0,0.0,0.0,0,4
2024,"E06000019",12799,40,0.0,0.0,0.0,0,4
2024,"E06000019",12804,40,0.0,0.0,0.0,0,3
2024,"E06000019",12805,40,0.0,0.0,0.0,0,4
2024,"E06000019",12807,40,0.0,0.0,0.0,0,2
2025,"E06000019",12807,41,0.0,0.0,0.0,0,2
2024,"E06000019",12808,40,0.0,0.0,0.0,0,3
2025,"E06000019",12808,41,0.0,0.0,0.0,0,3
2024,"E06000019",12809,40,0.0,0.0,0.0,0,1
2025,"E06000019",12809,41,0.0,0.0,0.0,0,1
2025,"E06000019",12813,40,0.0,0.0,0.0,0,3
2025,"E06000019",12815,40,0.0,0.0,0.0,0,3
2025,"E06000019",12816,40,0.0,0.0,0.0,0,3
2026,"E06000019",12816,41,0.0,0.0,0.0,0,3
2027,"E06000019",12816,42,0.0,0.0,0.0,0,3
2025,"E06000019",12817,40,0.0,0.0,0.0,0,2
2026,"E06000019",12817,41,0.0,0.0,0.0,0,2
2025,"E06000019",12818,40,0.0,0.0,0.0,0,3
2026,"E06000019",12818,41,0.0,0.0,0.0,0,3
2025,"E06000019",12819,40,0.0,0.0,0.0,0,5
2026,"E06000019",12819,41,0.0,0.0,0.0,0,5
2025,"E06000019",12820,40,0.0,0.0,0.0,0,2
2026,"E06000019",12820,41,0.0,0.0,0.0,0,2
2025,"E06000019",12821,40,0.0,0.0,0.0,0,3
2026,"E06000019",12821,41,0.0,0.0,0.0,0,3
2027,"E06000019",12821,42,0.0,0.0,0.0,0,3
2025,"E06000019",12823,40,0.0,0.0,0.0,0,4
2026,"E06000019",12823,41,0.0,0.0,0.0,0,4
2025,"E06000019",12824,40,0.0,0.0,0.0,0,2
2026,"E06000019",12824,41,0.0,0.0,0.0,0,2
2025,"E06000019",12826,40,0.0,0.0,0.0,0,5
2026,"E06000019",12826,41,0.0,0.0,0.0,0,5
2015,"E08000028",12829,40,0.0,0.0,0.0,0,5
2016,"E08000028",12829,41,0.0,0.0,0.0,0,5
2015,"E08000028",12830,40,0.0,0.0,0.0,0,2
2015,"E08000028",12833,40,0.0,0.0,0.0,0,3
2016,"E08000028",12833,41,0.0,0.0,0.0,0,3
2015,"E08000028",12836,40,0.0,0.0,0.0,0,2
2016,"E08000028",12836,41,0.0,0.0,0.0,0,2
2017,"E08000028",12836,42,0.0,0.0,0.0,0,2
2015,"E08000028",12837,40,0.0,0.0,0.0,0,3
2016,"E08000028",12837,41,0.0,0.0,0.0,0,3
2015,"E08000028",12841,40,0.0,0.0,0.0,0,3
2016,"E08000028",12841,41,0.0,0.0,0.0,0,3
2015,"E08000028",12842,40,0.0,0.0,0.0,0,2
2015,"E08000028",12843,40,0.0,0.0,0.0,0,2
2016,"E08000028",12843,41,0.0,0.0,0.0,0,2
2015,"E08000028",12844,40,0.0,0.0,0.0,0,3
2016,"E08000028",12844,41,0.0,0.0,0.0,0,3
2017,"E08000028",12844,42,0.0,0.0,0.0,0,3
2016,"E08000028",12846,40,0.0,0.0,0.0,0,3
2017,"E08000028",12846,41,0.0,0.0,0.0,0,3
2016,"E08000028",12849,40,0.0,0.0,0.0,0,2
2016,"E08000028",12852,40,0.0,0.0,0.0,0,3
2017,"E08000028",12852,41,0.0,0.0,0.0,0,3
2016,"E08000028",12854,40,0.0,0.0,0.0,0,3
2016,"E08000028",12855,40,0.0,0.0,0.0,0,2
2017,"E08000028",12855,41,0.0,0.0,0.0,0,2
2016,"E08000028",12858,40,0.0,0.0,0.0,0,1
2017,"E08000028",12858,41,0.0,0.0,0.0,0,1
2016,"E08000028",12859,40,0.0,0.0,0.0,0,2
2017,"E08000028",12859,41,0.0,0.0,0.0,0,2
2016,"E08000028",12860,40,0.0,0.0,0.0,0,1
2017,"E08000028",12860,41,0.0,0.0,0.0,0,1
2017,"E08000028",12864,40,0.0,0.0,0.0,0,4
2018,"E08000028",12864,41,0.0,0.0,0.0,0,4
2017,"E08000028",12865,40,0.0,0.0,0.0,0,4
2018,"E08000028",12865,41,0.0,0.0,0.0,0,4
2017,"E08000028",12866,40,0.0,0.0,0.0,0,2
2017,"E08000028",12871,40,0.0,0.0,0.0,0,3
2018,"E08000028",12871,41,0.0,0.0,0.0,0,3
2017,"E08000028",12873,40,0.0,0.0,0.0,0,3
2018,"E08000028",12873,41,0.0,0.0,0.0,0,3
2017,"E08000028",12876,40,0.0,0.0,0.0,0,4
2018,"E08000028",12876,41,0.0,0.0,0.0,0,4
2017,"E08000028",12877,40,0.0,0.0,0.0,0,1
2018,"E08000028",12877,41,0.0,0.0,0.0,0,1
2018,"E08000028",12881,40,0.0,0.0,0.0,0,2
2019,"E08000028",12881,41,0.0,0.0,0.0,0,2
2020,"E08000028",12881,42,0.0,0.0,0.0,0,2
2018,"E08000028",12882,40,0.0,0.0,0.0,0,5
2019,"E08000028",12882,41,0.0,0.0,0.0,0,5
2018,"E08000028",12890,40,0.0,0.0,0.0,0,3
2018,"E08000028",12891,40,0.0,0.0,0.0,0,1
2019,"E08000028",12891,41,0.0,0.0,0.0,0,1
2018,"E08000028",12892,40,0.0,0.0,0.0,0,3
2019,"E08000028",12892,41,0.0,0.0,0.0,0,3
2018,"E08000028",12894,40,0.0,0.0,0.0,0,2
2019,"E08000028",12894,41,0.0,0.0,0.0,0,2
2020,"E08000028",12894,42,0.0,0.0,0.0,0,2
2018,"E08000028",12896,40,0.0,0.0,0.0,0,2
2019,"E08000028",12896,41,0.0,0.0,0.0,0,2
2019,"E08000028",12900,40,0.0,0.0,0.0,0,3
2020,"E08000028",12900,41,0.0,0.0,0.0,0,3
2019,"E08000028",12902,40,0.0,0.0,0.0,0,2
2020,"E08000028",12902,41,0.0,0.0,0.0,0,2
2019,"E08000028",12903,40,0.0,0.0,0.0,0,3
2020,"E08000028",12903,41,0.0,0.0,0.0,0,3
2019,"E08000028",12904,40,0.0,0.0,0.0,0,3
2020,"E08000028",12904,41,0.0,0.0,0.0,0,3
2021,"E08000028",12904,42,0.0,0.0,0.0,0,3
2019,"E08000028",12905,40,0.0,0.0,0.0,0,3
2020,"E08000028",12905,41,0.0,0.0,0.0,0,3
2019,"E08000028",12907,40,0.0,0.0,0.0,0,3
2020,"E08000028",12907,41,0.0,0.0,0.0,0,3
2019,"E08000028",12909,40,0.0,0.0,0.0,0,3
2020,"E08000028",12909,41,0.0,0.0,0.0,0,3
2021,"E08000028",12909,42,0.0,0.0,0.0,0,3
2019,"E08000028",12912,40,0.0,0.0,0.0,0,4
2020,"E08000028",12912,41,0.0,0.0,0.0,0,4
2019,"E08000028",12916,40,0.0,0.0,0.0,0,3
2020,"E08000028",12916,41,0.0,0.0,0.0,0,3
2021,"E08000028",12916,42,0.0,0.0,0.0,0,3
2020,"E08000028",12922,40,0.0,0.0,0.0,0,3
2021,"E08000028",12922,41,0.0,0.0,0.0,0,3
2022,"E08000028",12922,42,0.0,0.0,0.0,0,3
2020,"E08000028",12925,40,0.0,0.0,0.0,0,3
2021,"E08000028",12925,41,0.0,0.0,0.0,0,3
2020,"E08000028",12926,40,0.0,0.0,0.0,0,3
2021,"E08000028",12926,41,0.0,0.0,0.0,0,3
2022,"E08000028",12926,42,0.0,0.0,0.0,0,3
2020,"E08000028",12927,40,0.0,0.0,0.0,0,3
2020,"E08000028",12930,40,0.0,0.0,0.0,0,3
2021,"E08000028",12930,41,0.0,0.0,0.0,0,3
2020,"E08000028",12934,40,0.0,0.0,0.0,0,3
2021,"E08000028",12934,41,0.0,0.0,0.0,0,3
2021,"E08000028",12935,40,0.0,0.0,0.0,0,3
2022,"E08000028",12935,41,0.0,0.0,0.0,0,3
2021,"E08000028",12936,40,0.0,0.0,0.0,0,2
2022,"E08000028",12936,41,0.0,0.0,0.0,0,2
2023,"E08000028",12936,42,0.0,0.0,0.0,0,2
2021,"E08000028",12937,40,0.0,0.0,0.0,0,2
2022,"E08000028",12937,41,0.0,0.0,0.0,0,2
2021,"E08000028",12938,40,0.0,0.0,0.0,0,4
2022,"E08000028",12938,41,0.0,0.0,0.0,0,4
2021,"E08000028",12940,40,0.0,0.0,0.0,0,2
2022,"E08000028",12940,41,0.0,0.0,0.0,0,2
2021,"E08000028",12944,40,0.0,0.0,0.0,0,2
2022,"E08000028",12944,41,0.0,0.0,0.0,0,2
2021,"E08000028",12946,40,0.0,0.0,0.0,0,1
2021,"E08000028",12947,40,0.0,0.0,0.0,0,2
2022,"E08000028",12947,41,0.0,0.0,0.0,0,2
2023,"E08000028",12947,42,0.0,0.0,0.0,0,2
2021,"E08000028",12948,40,0.0,0.0,0.0,0,3
2022,"E08000028",12948,41,0.0,0.0,0.0,0,3
2021,"E08000028",12949,40,0.0,0.0,0.0,0,3
2022,"E08000028",12949,41,0.0,0.0,0.0,0,3
2021,"E08000028",12950,40,0.0,0.0,0.0,0,3
2022,"E08000028",12950,41,0.0,0.0,0.0,0,3
2021,"E08000028",12951,40,0.0,0.0,0.0,0,2
2022,"E08000028",12951,41,0.0,0.0,0.0,0,2
2023,"E08000028",12951,42,0.0,0.0,0.0,0,2
2022,"E08000028",12954,40,0.0,0.0,0.0,0,2
2023,"E08000028",12954,41,0.0,0.0,0.0,0,2
2024,"E08000028",12954,42,0.0,0.0,0.0,0,2
2022,"E08000028",12955,40,0.0,0.0,0.0,0,1
2023,"E08000028",12955,41,0.0,0.0,0.0,0,1
2022,"E08000028",12957,40,0.0,0.0,0.0,0,3
2023,"E08000028",12957,41,0.0,0.0,0.0,0,3
2024,"E08000028",12957,42,0.0,0.0,0.0,0,3
2022,"E08000028",12958,40,0.0,0.0,0.0,0,2
2023,"E08000028",12958,41,0.0,0.0,0.0,0,2
2024,"E08000028",12958,42,0.0,0.0,0.0,0,2
2022,"E08000028",12959,40,0.0,0.0,0.0,0,5
2023,"E08000028",12959,41,0.0,0.0,0.0,0,5
2022,"E08000028",12962,40,0.0,0.0,0.0,0,3
2023,"E08000028",12962,41,0.0,0.0,0.0,0,3
2022,"E08000028",12964,40,0.0,0.0,0.0,0,5
2022,"E08000028",12968,40,0.0,0.0,0.0,0,1
2023,"E08000028",12968,41,0.0,0.0,0.0,0,1
2022,"E08000028",12971,40,0.0,0.0,0.0,0,3
2023,"E08000028",12971,41,0.0,0.0,0.0,0,3
2022,"E08000028",12972,40,0.0,0.0,0.0,0,2
2023,"E08000028",12972,41,0.0,0.0,0.0,0,2
2023,"E08000028",12973,40,0.0,0.0,0.0,0,5
2024,"E08000028",12973,41,0.0,0.0,0.0,0,5
2023,"E08000028",12976,40,0.0,0.0,0.0,0,2
2024,"E08000028",12976,41,0.0,0.0,0.0,0,2
2023,"E08000028",12978,40,0.0,0.0,0.0,0,5
2024,"E08000028",12978,41,0.0,0.0,0.0,0,5
2023,"E08000028",12980,40,0.0,0.0,0.0,0,3
2024,"E08000028",12980,41,0.0,0.0,0.0,0,3
2023,"E08000028",12984,40,0.0,0.0,0.0,0,3
2024,"E08000028",12984,41,0.0,0.0,0.0,0,3
2023,"E08000028",12986,40,0.0,0.0,0.0,0,2
2024,"E08000028",12986,41,0.0,0.0,0.0,0,2
2023,"E08000028",12988,40,0.0,0.0,0.0,0,1
2024,"E08000028",12988,41,0.0,0.0,0.0,0,1
2025,"E08000028",12988,42,0.0,0.0,0.0,0,1
2023,"E08000028",12990,40,0.0,0.0,0.0,0,3
2024,"E08000028",12990,41,0.0,0.0,0.0,0,3
2024,"E08000028",12992,40,0.0,0.0,0.0,0,2
2025,"E08000028",12992,41,0.0,0.0,0.0,0,2
2024,"E08000028",12994,40,0.0,0.0,0.0,0,5
2025,"E08000028",12994,41,0.0,0.0,0.0,0,5
2026,"E08000028",12994,42,0.0,0.0,0.0,0,5
2024,"E08000028",12997,40,0.0,0.0,0.0,0,2
2025,"E08000028",12997,41,0.0,0.0,0.0,0,2
2024,"E08000028",12998,40,0.0,0.0,0.0,0,2
2025,"E08000028",12998,41,0.0,0.0,0.0,0,2
2026,"E08000028",12998,42,0.0,0.0,0.0,0,2
2024,"E08000028",13000,40,0.0,0.0,0.0,0,1
2025,"E08000028",13000,41,0.0,0.0,0.0,0,1
2024,"E08000028",13005,40,0.0,0.0,0.0,0,3
2025,"E08000028",13005,41,0.0,0.0,0.0,0,3
2024,"E08000028",13007,40,0.0,0.0,0.0,0,4
2025,"E08000028",13007,41,0.0,0.0,0.0,0,4
2024,"E08000028",13009,40,0.0,0.0,0.0,0,3
2025,"E08000028",13009,41,0.0,0.0,0.0,0,3
2025,"E08000028",13011,40,0.0,0.0,0.0,0,3
2026,"E08000028",13011,41,0.0,0.0,0.0,0,3
2025,"E08000028",13012,40,0.0,0.0,0.0,0,2
2026,"E08000028",13012,41,0.0,0.0,0.0,0,2
2025,"E08000028",13015,40,0.0,0.0,0.0,0,4
2026,"E08000028",13015,41,0.0,0.0,0.0,0,4
2025,"E08000028",13016,40,0.0,0.0,0.0,0,2
2026,"E08000028",13016,41,0.0,0.0,0.0,0,2
2025,"E08000028",13018,40,0.0,0.0,0.0,0,2
2026,"E08000028",13018,41,0.0,0.0,0.0,0,2
2025,"E08000028",13020,40,0.0,0.0,0.0,0,1
2026,"E08000028",13020,41,0.0,0.0,0.0,0,1
2025,"E08000028",13026,40,0.0,0.0,0.0,0,3
2026,"E08000028",13026,41,0.0,0.0,0.0,0,3
2027,"E08000028",13026,42,0.0,0.0,0.0,0,3
2025,"E08000028",13028,40,0.0,0.0,0.0,0,2
2026,"E08000028",13028,41,0.0,0.0,0.0,0,2
2015,"E06000051",13030,40,0.0,0.0,0.0,0,2
2016,"E06000051",13030,41,0.0,0.0,0.0,0,2
2015,"E06000051",13031,40,0.0,0.0,0.0,0,2
2015,"E06000051",13032,40,0.0,0.0,0.0,0,2
2016,"E06000051",13032,41,0.0,0.0,0.0,0,2
2017,"E06000051",13032,42,0.0,0.0,0.0,0,2
2015,"E06000051",13033,40,0.0,0.0,0.0,0,3
2016,"E06000051",13033,41,0.0,0.0,0.0,0,3
2015,"E06000051",13034,40,0.0,0.0,0.0,0,4
2016,"E06000051",13034,41,0.0,0.0,0.0,0,4
2015,"E06000051",13035,40,0.0,0.0,0.0,0,2
2016,"E06000051",13035,41,0.0,0.0,0.0,0,2
2015,"E06000051",13036,40,0.0,0.0,0.0,0,4
2016,"E06000051",13036,41,0.0,0.0,0.0,0,4
2015,"E06000051",13040,40,0.0,0.0,0.0,0,1
2016,"E06000051",13040,41,0.0,0.0,0.0,0,1
2016,"E06000051",13042,40,0.0,0.0,0.0,0,2
2017,"E06000051",13042,41,0.0,0.0,0.0,0,2
2016,"E06000051",13044,40,0.0,0.0,0.0,0,2
2016,"E06000051",13045,40,0.0,0.0,0.0,0,5
2017,"E06000051",13045,41,0.0,0.0,0.0,0,5
2016,"E06000051",13046,40,0.0,0.0,0.0,0,3
2017,"E06000051",13046,41,0.0,0.0,0.0,0,3
2018,"E06000051",13046,42,0.0,0.0,0.0,0,3
2016,"E06000051",13052,40,0.0,0.0,0.0,0,2
2017,"E06000051",13052,41,0.0,0.0,0.0,0,2
2018,"E06000051",13052,42,0.0,0.0,0.0,0,2
2017,"E06000051",13054,40,0.0,0.0,0.0,0,3
2017,"E06000051",13056,40,0.0,0.0,0.0,0,2
2018,"E06000051",13056,41,0.0,0.0,0.0,0,2
2017,"E06000051",13059,40,0.0,0.0,0.0,0,3
2018,"E06000051",13059,41,0.0,0.0,0.0,0,3
2017,"E06000051",13061,40,0.0,0.0,0.0,0,2
2018,"E06000051",13061,41,0.0,0.0,0.0,0,2
2018,"E06000051",13068,40,0.0,0.0,0.0,0,2
2018,"E06000051",13070,40,0.0,0.0,0.0,0,1
2019,"E06000051",13070,41,0.0,0.0,0.0,0,1
2018,"E06000051",13072,40,0.0,0.0,0.0,0,2
2019,"E06000051",13072,41,0.0,0.0,0.0,0,2
2018,"E06000051",13075,40,0.0,0.0,0.0,0,4
2019,"E06000051",13075,41,0.0,0.0,0.0,0,4
2019,"E06000051",13078,40,0.0,0.0,0.0,0,3
2020,"E06000051",13078,41,0.0,0.0,0.0,0,3
2019,"E06000051",13081,40,0.0,0.0,0.0,0,1
2020,"E06000051",13081,41,0.0,0.0,0.0,0,1
2019,"E06000051",13082,40,0.0,0.0,0.0,0,2
2020,"E06000051",13082,41,0.0,0.0,0.0,0,2
2021,"E06000051",13082,42,0.0,0.0,0.0,0,2
2019,"E06000051",13083,40,0.0,0.0,0.0,0,3
2020,"E06000051",13083,41,0.0,0.0,0.0,0,3
2021,"E06000051",13083,42,0.0,0.0,0.0,0,3
2019,"E06000051",13084,40,0.0,0.0,0.0,0,5
2020,"E06000051",13084,41,0.0,0.0,0.0,0,5
2021,"E06000051",13084,42,0.0,0.0,0.0,0,5
2019,"E06000051",13086,40,0.0,0.0,0.0,0,4
2019,"E06000051",13088,40,0.0,0.0,0.0,0,2
2020,"E06000051",13088,41,0.0,0.0,0.0,0,2
2020,"E06000051",13091,40,0.0,0.0,0.0,0,4
2021,"E06000051",13091,41,0.0,0.0,0.0,0,4
2020,"E06000051",13093,40,0.0,0.0,0.0,0,2
2021,"E06000051",13093,41,0.0,0.0,0.0,0,2
2020,"E06000051",13095,40,0.0,0.0,0.0,0,2
2021,"E06000051",13095,41,0.0,0.0,0.0,0,2
2022,"E06000051",13095,42,0.0,0.0,0.0,0,2
2020,"E06000051",13097,40,0.0,0.0,0.0,0,3
2021,"E06000051",13097,41,0.0,0.0,0.0,0,3
2020,"E06000051",13099,40,0.0,0.0,0.0,0,2
2020,"E06000051",13100,40,0.0,0.0,0.0,0,2
2021,"E06000051",13102,40,0.0,0.0,0.0,0,2
2022,"E06000051",13102,41,0.0,0.0,0.0,0,2
2023,"E06000051",13102,42,0.0,0.0,0.0,0,2
2021,"E06000051",13109,40,0.0,0.0,0.0,0,3
2022,"E06000051",13109,41,0.0,0.0,0.0,0,3
2023,"E06000051",13109,42,0.0,0.0,0.0,0,3
2021,"E06000051",13111,40,0.0,0.0,0.0,0,2
2022,"E06000051",13111,41,0.0,0.0,0.0,0,2
2021,"E06000051",13112,40,0.0,0.0,0.0,0,1
2021,"E06000051",13113,40,0.0,0.0,0.0,0,3
2022,"E06000051",13115,40,0.0,0.0,0.0,0,3
2022,"E06000051",13116,40,0.0,0.0,0.0,0,1
2023,"E06000051",13116,41,0.0,0.0,0.0,0,1
2022,"E06000051",13119,40,0.0,0.0,0.0,0,3
2022,"E06000051",13120,40,0.0,0.0,0.0,0,3
2023,"E06000051",13120,41,0.0,0.0,0.0,0,3
2022,"E06000051",13121,40,0.0,0.0,0.0,0,3
