"year","ccode","carer","age","housing_costs","earnings","benefits","employment_status"
2025,"E08000019",9679,20,78.14550551087854,0.0,65.42351348457709,NEET
2023,"E08000019",9680,18,75.02512191142654,0.0,0.0,OtherEd
2024,"E08000019",9680,19,76.58691641918783,0.0,0.0,OtherEd
2023,"E08000019",9681,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000019",9682,18,75.02512191142654,0.0,0.0,HigherEd
2024,"E08000019",9682,19,76.58691641918783,0.0,0.0,HigherEd
2023,"E08000019",9683,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000019",9683,19,76.58691641918783,0.0,64.11866077691948,NEET
2025,"E08000019",9683,20,78.14550551087854,0.0,65.42351348457709,NEET
2023,"E08000019",9685,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E08000019",9685,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2025,"E08000019",9685,20,78.14550551087854,277.9651868256644,0.0,TrainingOrEmployment
2023,"E08000019",9687,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000019",9689,18,75.02512191142654,0.0,0.0,OtherEd
2023,"E08000019",9691,18,75.02512191142654,0.0,0.0,HigherEd
2024,"E08000019",9691,19,76.58691641918783,0.0,0.0,HigherEd
2023,"E08000019",9692,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000019",9692,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E08000019",9693,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E08000019",9693,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2023,"E08000019",9694,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E08000019",9694,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2024,"E08000019",9695,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000019",9695,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2026,"E08000019",9695,20,79.69938537593121,283.4923697924938,0.0,TrainingOrEmployment
2024,"E08000019",9698,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000019",9698,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000019",9698,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E08000019",9700,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000019",9700,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E08000019",9701,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E08000019",9701,19,78.10980460793488,0.0,0.0,OtherEd
2024,"E08000019",9702,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E08000019",9705,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000019",9705,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2026,"E08000019",9705,20,79.69938537593121,283.4923697924938,0.0,TrainingOrEmployment
2024,"E08000019",9709,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000019",9709,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E08000019",9713,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000019",9713,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000019",9713,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E08000019",9714,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000019",9714,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E08000019",9715,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000019",9715,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000019",9715,20,79.69938537593121,0.0,66.72442362189184,NEET
2025,"E08000019",9717,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2025,"E08000019",9718,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000019",9718,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2027,"E08000019",9718,20,81.32131505368467,289.261607357053,0.0,TrainingOrEmployment
2025,"E08000019",9719,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000019",9719,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E08000019",9719,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E08000019",9722,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000019",9722,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E08000019",9722,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E08000019",9723,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000019",9723,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2027,"E08000019",9723,20,81.32131505368467,289.261607357053,0.0,TrainingOrEmployment
2025,"E08000019",9727,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000019",9727,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E08000019",9728,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000019",9728,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E08000019",9730,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000019",9730,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E08000019",9734,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000019",9734,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2027,"E08000019",9734,20,81.32131505368467,289.261607357053,0.0,TrainingOrEmployment
2025,"E08000019",9735,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000019",9735,19,79.69938537598428,0.0,66.72442362193625,NEET
2025,"E08000019",9736,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000019",9736,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E08000019",9736,20,81.32131505368467,0.0,68.08230514623321,NEET
2015,"E08000036",9737,18,65.20090241267978,0.0,54.5862758237418,NEET
2015,"E08000036",9738,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E08000036",9738,19,66.15350807578886,0.0,55.38379845845334,NEET
2015,"E08000036",9739,18,65.20090241267978,0.0,0.0,HigherEd
2016,"E08000036",9739,19,66.15350807578886,0.0,0.0,HigherEd
2015,"E08000036",9741,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2016,"E08000036",9741,19,66.15350807578886,235.3094027768484,0.0,TrainingOrEmployment
2017,"E08000036",9741,20,66.18003521777497,235.40376037207943,0.0,TrainingOrEmployment
2015,"E08000036",9742,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2016,"E08000036",9742,19,66.15350807578886,235.3094027768484,0.0,TrainingOrEmployment
2015,"E08000036",9744,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E08000036",9745,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E08000036",9745,19,66.15350807578886,0.0,55.38379845845334,NEET
2015,"E08000036",9749,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E08000036",9749,19,66.15350807578886,0.0,0.0,OtherEd
2016,"E08000036",9751,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E08000036",9752,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E08000036",9753,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2016,"E08000036",9754,18,65.22704756576739,0.0,0.0,OtherEd
2017,"E08000036",9754,19,65.25320320289747,0.0,0.0,OtherEd
2016,"E08000036",9757,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000036",9757,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000036",9757,20,65.68365647465745,0.0,54.99043811915537,NEET
2016,"E08000036",9760,18,65.22704756576739,0.0,0.0,OtherEd
2016,"E08000036",9761,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E08000036",9761,19,65.25320320289747,0.0,54.630062109743676,NEET
2018,"E08000036",9761,20,65.68365647465745,0.0,54.99043811915537,NEET
2017,"E08000036",9765,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000036",9765,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000036",9765,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000036",9768,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000036",9768,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000036",9768,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000036",9769,18,65.65732829765156,0.0,0.0,HigherEd
2018,"E08000036",9769,19,66.09044744573177,0.0,0.0,HigherEd
2019,"E08000036",9769,20,67.86374097643456,0.0,0.0,HigherEd
2017,"E08000036",9770,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000036",9770,19,66.09044744573177,0.0,55.331004021282396,NEET
2017,"E08000036",9772,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2017,"E08000036",9773,18,65.65732829765156,0.0,54.9683961369312,NEET
2018,"E08000036",9773,19,66.09044744573177,0.0,55.331004021282396,NEET
2019,"E08000036",9773,20,67.86374097643456,0.0,56.8156075497847,NEET
2017,"E08000036",9775,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E08000036",9777,18,65.65732829765156,0.0,0.0,HigherEd
2018,"E08000036",9777,19,66.09044744573177,0.0,0.0,HigherEd
2019,"E08000036",9777,20,67.86374097643456,0.0,0.0,HigherEd
2018,"E08000036",9779,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2018,"E08000036",9781,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000036",9781,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2018,"E08000036",9782,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000036",9782,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000036",9782,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000036",9783,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000036",9783,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000036",9783,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000036",9784,18,67.41900067260494,0.0,56.4432704195235,NEET
2018,"E08000036",9785,18,67.41900067260494,0.0,0.0,OtherEd
2019,"E08000036",9785,19,69.22794103175964,0.0,0.0,OtherEd
2020,"E08000036",9785,20,71.01462682701725,0.0,0.0,OtherEd
2018,"E08000036",9786,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000036",9786,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000036",9786,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000036",9788,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000036",9788,19,69.22794103175964,0.0,57.95771751672064,NEET
2018,"E08000036",9789,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000036",9789,19,69.22794103175964,0.0,57.95771751672064,NEET
2020,"E08000036",9789,20,71.01462682701725,0.0,59.45353306560677,NEET
2018,"E08000036",9790,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2018,"E08000036",9791,18,67.41900067260494,239.81078623839002,0.0,TrainingOrEmployment
2019,"E08000036",9791,19,69.22794103175964,246.24522468244007,0.0,TrainingOrEmployment
2020,"E08000036",9791,20,71.01462682701725,252.60050318029823,0.0,TrainingOrEmployment
2018,"E08000036",9792,18,67.41900067260494,0.0,56.4432704195235,NEET
2019,"E08000036",9797,18,69.159,0.0,57.9,NEET
2019,"E08000036",9798,18,69.159,0.0,57.9,NEET
2019,"E08000036",9799,18,69.159,0.0,0.0,HigherEd
2020,"E08000036",9799,19,70.94390651422862,0.0,0.0,HigherEd
2019,"E08000036",9800,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E08000036",9800,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2021,"E08000036",9800,20,72.39793500223146,257.5209591021984,0.0,TrainingOrEmployment
2019,"E08000036",9801,18,69.159,0.0,0.0,OtherEd
2019,"E08000036",9802,18,69.159,0.0,57.9,NEET
2019,"E08000036",9803,18,69.159,0.0,0.0,OtherEd
2019,"E08000036",9805,18,69.159,246.0,0.0,TrainingOrEmployment
2020,"E08000036",9805,19,70.94390651422862,252.34894955826772,0.0,TrainingOrEmployment
2019,"E08000036",9808,18,69.159,0.0,0.0,OtherEd
2020,"E08000036",9808,19,70.94390651422862,0.0,0.0,OtherEd
2020,"E08000036",9811,18,70.57644599561375,0.0,0.0,HigherEd
2020,"E08000036",9812,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000036",9812,19,72.0229432087188,0.0,0.0,OtherEd
2022,"E08000036",9812,20,73.4427137033458,0.0,0.0,OtherEd
2020,"E08000036",9814,18,70.57644599561375,0.0,0.0,OtherEd
2021,"E08000036",9814,19,72.0229432087188,0.0,0.0,OtherEd
2022,"E08000036",9814,20,73.4427137033458,0.0,0.0,OtherEd
2020,"E08000036",9815,18,70.57644599561375,0.0,59.0866875337416,NEET
2020,"E08000036",9816,18,70.57644599561375,0.0,59.0866875337416,NEET
2021,"E08000036",9816,19,72.0229432087188,0.0,60.2976967825564,NEET
2022,"E08000036",9816,20,73.4427137033458,0.0,61.48633038973556,NEET
2020,"E08000036",9820,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2020,"E08000036",9822,18,70.57644599561375,251.041884858384,0.0,TrainingOrEmployment
2021,"E08000036",9824,18,71.9677020478668,0.0,0.0,HigherEd
2021,"E08000036",9825,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E08000036",9825,19,73.3863835871308,0.0,0.0,OtherEd
2023,"E08000036",9825,20,74.94396847310966,0.0,0.0,OtherEd
2021,"E08000036",9826,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2022,"E08000036",9826,19,73.3863835871308,261.03689125687436,0.0,TrainingOrEmployment
2021,"E08000036",9828,18,71.9677020478668,0.0,60.2514488146371,NEET
2022,"E08000036",9828,19,73.3863835871308,0.0,61.43917074704482,NEET
2021,"E08000036",9830,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2021,"E08000036",9832,18,71.9677020478668,0.0,60.2514488146371,NEET
2021,"E08000036",9834,18,71.9677020478668,0.0,60.2514488146371,NEET
2021,"E08000036",9835,18,71.9677020478668,255.99061154405402,0.0,TrainingOrEmployment
2021,"E08000036",9837,18,71.9677020478668,0.0,0.0,OtherEd
2022,"E08000036",9837,19,73.3863835871308,0.0,0.0,OtherEd
2023,"E08000036",9837,20,74.94396847310966,0.0,0.0,OtherEd
2022,"E08000036",9839,18,73.49517621281592,0.0,0.0,OtherEd
2022,"E08000036",9840,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2022,"E08000036",9841,18,73.49517621281592,0.0,0.0,OtherEd
2023,"E08000036",9841,19,75.05507016133733,0.0,0.0,OtherEd
2024,"E08000036",9841,20,76.61748810043784,0.0,0.0,OtherEd
2022,"E08000036",9842,18,73.49517621281592,0.0,61.5302520672948,NEET
2022,"E08000036",9843,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000036",9843,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E08000036",9844,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000036",9844,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E08000036",9845,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000036",9845,19,75.05507016133733,0.0,62.83619720269858,NEET
2022,"E08000036",9848,18,73.49517621281592,0.0,61.5302520672948,NEET
2023,"E08000036",9848,19,75.05507016133733,0.0,62.83619720269858,NEET
2024,"E08000036",9848,20,76.61748810043784,0.0,64.14425542612459,NEET
2022,"E08000036",9850,18,73.49517621281592,0.0,0.0,OtherEd
2023,"E08000036",9850,19,75.05507016133733,0.0,0.0,OtherEd
2022,"E08000036",9853,18,73.49517621281592,261.423868886952,0.0,TrainingOrEmployment
2023,"E08000036",9854,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E08000036",9854,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2023,"E08000036",9857,18,75.02512191142654,0.0,62.8111244909787,NEET
2023,"E08000036",9858,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2023,"E08000036",9859,18,75.02512191142654,266.865917526438,0.0,TrainingOrEmployment
2024,"E08000036",9859,19,76.58691641918783,272.4212530418341,0.0,TrainingOrEmployment
2023,"E08000036",9863,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000036",9863,19,76.58691641918783,0.0,64.11866077691948,NEET
2023,"E08000036",9865,18,75.02512191142654,0.0,0.0,OtherEd
2024,"E08000036",9865,19,76.58691641918783,0.0,0.0,OtherEd
2025,"E08000036",9865,20,78.14550551087854,0.0,0.0,OtherEd
2023,"E08000036",9868,18,75.02512191142654,0.0,62.8111244909787,NEET
2024,"E08000036",9868,19,76.58691641918783,0.0,64.11866077691948,NEET
2025,"E08000036",9868,20,78.14550551087854,0.0,65.42351348457709,NEET
2024,"E08000036",9869,18,76.55192756023861,0.0,0.0,HigherEd
2024,"E08000036",9871,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2024,"E08000036",9873,18,76.55192756023861,0.0,0.0,OtherEd
2024,"E08000036",9874,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000036",9874,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000036",9874,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E08000036",9876,18,76.55192756023861,272.296796943546,0.0,TrainingOrEmployment
2025,"E08000036",9876,19,78.10980460793488,277.838197972093,0.0,TrainingOrEmployment
2024,"E08000036",9877,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E08000036",9877,19,78.10980460793488,0.0,0.0,OtherEd
2026,"E08000036",9877,20,79.69938537593121,0.0,0.0,OtherEd
2024,"E08000036",9880,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000036",9880,19,78.10980460793488,0.0,65.39362464465117,NEET
2026,"E08000036",9880,20,79.69938537593121,0.0,66.72442362189184,NEET
2024,"E08000036",9882,18,76.55192756023861,0.0,64.0893680611029,NEET
2025,"E08000036",9882,19,78.10980460793488,0.0,65.39362464465117,NEET
2024,"E08000036",9883,18,76.55192756023861,0.0,0.0,OtherEd
2025,"E08000036",9883,19,78.10980460793488,0.0,0.0,OtherEd
2025,"E08000036",9884,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000036",9884,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2027,"E08000036",9884,20,81.32131505368467,289.261607357053,0.0,TrainingOrEmployment
2025,"E08000036",9885,18,78.10980460798689,0.0,0.0,HigherEd
2026,"E08000036",9885,19,79.69938537598428,0.0,0.0,HigherEd
2025,"E08000036",9886,18,78.10980460798689,0.0,65.3936246446947,NEET
2026,"E08000036",9886,19,79.69938537598428,0.0,66.72442362193625,NEET
2027,"E08000036",9886,20,81.32131505368467,0.0,68.08230514623321,NEET
2025,"E08000036",9888,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E08000036",9889,18,78.10980460798689,0.0,65.3936246446947,NEET
2025,"E08000036",9891,18,78.10980460798689,0.0,0.0,OtherEd
2025,"E08000036",9893,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000036",9893,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E08000036",9895,18,78.10980460798689,0.0,0.0,OtherEd
2025,"E08000036",9896,18,78.10980460798689,0.0,0.0,OtherEd
2025,"E08000036",9898,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2026,"E08000036",9898,19,79.69938537598428,283.4923697926825,0.0,TrainingOrEmployment
2025,"E08000036",9899,18,78.10980460798689,277.83819797227795,0.0,TrainingOrEmployment
2015,"E06000014",9902,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E06000014",9902,19,66.15350807578886,0.0,0.0,OtherEd
2015,"E06000014",9903,18,65.20090241267978,231.920964639732,0.0,TrainingOrEmployment
2015,"E06000014",9904,18,65.20090241267978,0.0,54.5862758237418,NEET
2016,"E06000014",9904,19,66.15350807578886,0.0,55.38379845845334,NEET
2015,"E06000014",9905,18,65.20090241267978,0.0,0.0,OtherEd
2015,"E06000014",9907,18,65.20090241267978,0.0,0.0,OtherEd
2016,"E06000014",9909,18,65.22704756576739,0.0,54.6081645781161,NEET
2017,"E06000014",9909,19,65.25320320289747,0.0,54.630062109743676,NEET
2016,"E06000014",9910,18,65.22704756576739,0.0,0.0,HigherEd
2017,"E06000014",9910,19,65.25320320289747,0.0,0.0,HigherEd
2018,"E06000014",9910,20,65.68365647465745,0.0,0.0,HigherEd
2016,"E06000014",9911,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2017,"E06000014",9911,19,65.25320320289747,232.10699963725295,0.0,TrainingOrEmployment
2018,"E06000014",9911,20,65.68365647465745,233.63813086895033,0.0,TrainingOrEmployment
2016,"E06000014",9912,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E06000014",9914,18,65.22704756576739,0.0,54.6081645781161,NEET
2016,"E06000014",9915,18,65.22704756576739,232.01396349251402,0.0,TrainingOrEmployment
2017,"E06000014",9915,19,65.25320320289747,232.10699963725295,0.0,TrainingOrEmployment
2017,"E06000014",9917,18,65.65732829765156,0.0,54.9683961369312,NEET
2017,"E06000014",9918,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E06000014",9918,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2019,"E06000014",9918,20,67.86374097643456,241.3927367400179,0.0,TrainingOrEmployment
2017,"E06000014",9921,18,65.65732829765156,0.0,0.0,HigherEd
2018,"E06000014",9921,19,66.09044744573177,0.0,0.0,HigherEd
2019,"E06000014",9921,20,67.86374097643456,0.0,0.0,HigherEd
2017,"E06000014",9922,18,65.65732829765156,233.544480996288,0.0,TrainingOrEmployment
2018,"E06000014",9922,19,66.09044744573177,235.08509480544853,0.0,TrainingOrEmployment
2019,"E06000014",9922,20,67.86374097643456,241.3927367400179,0.0,TrainingOrEmployment
